Choice ID,Omaha Code,Column2,SNOMED CT concept ID,SNOMED CT,POC  Notes,KBS,Mapping Status,PR,Category,TG,CD,POC_INTRVN_ID,Pathway,PR ID,SSX ID,S&S,Goal PR,LTG Statement,LTG Topic,LTG ID,STG Statement,STG Topic,STG ID,Goal Notes
OMAHA,04.66,I,424556009,Continuity of care surveillance (regime/therapy),,,n/a,n/a,Surveillance,Continuity of Care,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,01.76,I,424574000,"Occupational therapy education, guidance, counseling (procedure)",,,n/a,n/a,"Teaching, Guidance, and Counseling",Occupational Therapy Care,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,02.83,I,424589009,Substance use treatment: cessation (regime/therapy),,,n/a,n/a,Treatments and Procedures,Substance Use Cessation,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,01.40,I,424673000,"Community resources education, guidance and counseling (procedure)",,,n/a,n/a,"Teaching, Guidance, and Counseling",Other Community Resources,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,04.82,I,424748009,Speech and language therapy surveillance (regime/therapy),,,n/a,n/a,Surveillance,Speech and Language Pathology Care,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,01.67,I,424753004,"Dietary management education, guidance, and counseling (procedure)",,,n/a,n/a,"Teaching, Guidance, and Counseling",Dietary Management,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,01.66,I,424800003,"Continuity of care education, guidance, and counseling (procedure)",,,n/a,n/a,"Teaching, Guidance, and Counseling",Continuity of Care,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,01.80,I,424865006,"Respiratory therapy education, guidance, and counseling (procedure)",,,n/a,n/a,"Teaching, Guidance, and Counseling",Respiratory Care,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,01.81,I,424865006,"Respiratory therapy education, guidance, and counseling (procedure)",,,n/a,n/a,"Teaching, Guidance, and Counseling",Respiratory Therapy Care,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,01.75,I,424880000,"Nursing care education, guidance, counseling (procedure)",,,n/a,n/a,"Teaching, Guidance, and Counseling",Nursing Care,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,04.67,I,424928005,Dietary management surveillance (regime/therapy),,,n/a,n/a,Surveillance,Dietary Management,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,04.71,I,424985006,Infection precautions surveillance (regime/therapy),,,n/a,n/a,Surveillance,Infection Precautions,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,04.74,I,425006004,Medication prescription surveillance (regime/therapy),,,n/a,n/a,Surveillance,Medication Prescription,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,04.80,I,425123005,Respiratory therapy surveillance (regime/therapy),,,n/a,n/a,Surveillance,Respiratory Care,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,04.81,I,425123005,Respiratory therapy surveillance (regime/therapy),,,n/a,n/a,Surveillance,Respiratory Therapy Care,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,01.64,I,425211006,"Anger management education, guidance, and counseling (procedure)",,,n/a,n/a,"Teaching, Guidance, and Counseling",Anger Management,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,03.64,I,425360004,Anger management case management (procedure),,,n/a,n/a,Case Management,Anger Management,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,15,P,95930005,Victim of neglect (finding),,,PB0015,Neglect,Surveillance,,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,15.03,P,161057005,Lack of stimulation (finding),,,PB0015,Neglect,Surveillance,,,Intv ID,,POC_PROB_ID,SS1503,Lacks appropriate stimulation/cognitive experiences,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,15.02,P,422379007,Lacks emotional nurturance (finding),,,PB0015,Neglect,Surveillance,,,Intv ID,,POC_PROB_ID,SS1502,Lacks emotional nurturance/support,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,15.04,P,422566002,Inappropriately left alone (finding),,,PB0015,Neglect,Surveillance,,,Intv ID,,POC_PROB_ID,SS1504,Inappropriately left alone,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,15.01,P,422708002,Lacks adequate physical care (finding),,,PB0015,Neglect,Surveillance,,,Intv ID,,POC_PROB_ID,SS1501,Lacks adequate physical care,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,15.02,P,422786001,Lacks emotional support (finding),,,PB0015,Neglect,Surveillance,,,Intv ID,,POC_PROB_ID,SS1502,Lacks emotional nurturance/support,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,15.06,P,423217007,Delayed healthcare provision resulting in neglect (finding),,,PB0015,Neglect,Surveillance,,,Intv ID,,POC_PROB_ID,SS1506,Inadequate/delayed medical care,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,15.05,P,423562005,Lacks necessary supervision (finding),,,PB0015,Neglect,Surveillance,,,Intv ID,,POC_PROB_ID,SS1505,Lacks necessary supervision,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,15.06,P,423797009,Inadequate healthcare provision (finding),,,PB0015,Neglect,Surveillance,,,Intv ID,,POC_PROB_ID,SS1506,Inadequate/delayed medical care,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,04,P,129685008,Neighborhood / workplace safety finding (finding),,,PB0004,Neighborhood/workplace safety,Surveillance,,,Intv ID,,POC_PROB_ID,,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,04.01,P,406133002,High community crime rate (finding),,,PB0004,Neighborhood/workplace safety,Surveillance,,,Intv ID,,POC_PROB_ID,SS0401,High crime rate,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,04.05,P,422438007,Inadequate exercise space (finding),,,PB0004,Neighborhood/workplace safety,Surveillance,,,Intv ID,,POC_PROB_ID,SS0405,Inadequate/unsafe play/exercise areas,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,04.10,P,422526001,Environment contains chemical hazards (finding),,,PB0004,Neighborhood/workplace safety,Surveillance,,,Intv ID,,POC_PROB_ID,SS0410,Chemical hazards,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,04.02,P,422555009,Environment with high pollution level (finding),,,PB0004,Neighborhood/workplace safety,Surveillance,,,Intv ID,,POC_PROB_ID,SS0402,High pollution level,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,04.03,P,422663003,Environment contains dangerous animal (finding),,,PB0004,Neighborhood/workplace safety,Surveillance,,,Intv ID,,POC_PROB_ID,SS0403,Uncontrolled/dangerous/infected animals,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,04.05,P,422766000,Unsafe play area (finding),,,PB0004,Neighborhood/workplace safety,Surveillance,,,Intv ID,,POC_PROB_ID,SS0405,Inadequate/unsafe play/exercise areas,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,04.04,P,422857009,Environment contains physical hazards (finding),,,PB0004,Neighborhood/workplace safety,Surveillance,,,Intv ID,,POC_PROB_ID,SS0404,Physical hazards,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,04.05,P,422941005,Unsafe exercise area (finding),,,PB0004,Neighborhood/workplace safety,Surveillance,,,Intv ID,,POC_PROB_ID,SS0405,Inadequate/unsafe play/exercise areas,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,04.11,P,423107007,Environment contains radiological material hazards (finding),,,PB0004,Neighborhood/workplace safety,Surveillance,,,Intv ID,,POC_PROB_ID,SS0411,Radiological hazards,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,04.09,P,423229003,Environment contains traffic hazards (finding),,,PB0004,Neighborhood/workplace safety,Surveillance,,,Intv ID,,POC_PROB_ID,SS0409,Vehicle/traffic hazards,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,04.09,P,423419007,Environment contains vehicle hazards (finding),,,PB0004,Neighborhood/workplace safety,Surveillance,,,Intv ID,,POC_PROB_ID,SS0409,Vehicle/traffic hazards,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,04.03,P,424093009,Environment contains uncontrolled animal (finding),,,PB0004,Neighborhood/workplace safety,Surveillance,,,Intv ID,,POC_PROB_ID,SS0403,Uncontrolled/dangerous/infected animals,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,04.08,P,424393004,Reports of violence in the environment (finding),,,PB0004,Neighborhood/workplace safety,Surveillance,,,Intv ID,,POC_PROB_ID,SS0408,Threats/Reports of Violence/Discrimination/Harrassment,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,04.03,P,424681004,Environment contains infected animal (finding),,,PB0004,Neighborhood/workplace safety,Surveillance,,,Intv ID,,POC_PROB_ID,SS0403,Uncontrolled/dangerous/infected animals,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,04.07,P,424839007,Inadequate community resources to encourage healthy living (finding),,,PB0004,Neighborhood/workplace safety,Surveillance,,,Intv ID,,POC_PROB_ID,SS0407,Inadequate space/resources to foster health,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,04.08,P,424858003,Threats of violence in the environment (finding),,,PB0004,Neighborhood/workplace safety,Surveillance,,,Intv ID,,POC_PROB_ID,SS0408,Threats/Reports of Violence/Discrimination/Harrassment,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,04.05,P,425234002,Inadequate play space (finding),,,PB0004,Neighborhood/workplace safety,Surveillance,,,Intv ID,,POC_PROB_ID,SS0405,Inadequate/unsafe play/exercise areas,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,27.07,P,14151009,Hyperesthesia (finding),,,PB0027,Neuro-musculo-skeletal function,Surveillance,,,Intv ID,,POC_PROB_ID,SS2707,Increased sensation,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,27.09,P,22325002,Abnormal gait (finding),,,PB0027,Neuro-musculo-skeletal function,Surveillance,,,Intv ID,,POC_PROB_ID,SS2709,Gait/ambulation disturbance,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,27.11,P,26079004,Tremor (finding),,,PB0027,Neuro-musculo-skeletal function,Surveillance,,,Intv ID,,POC_PROB_ID,SS2711,Tremors/seizures,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,27.02,P,26544005,Muscle weakness (finding),,,PB0027,Neuro-musculo-skeletal function,Surveillance,,,Intv ID,,POC_PROB_ID,SS2702,Decreased/Weakened Muscle Strength,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,27.05,P,56731001,Increased muscle tone (finding),,,PB0027,Neuro-musculo-skeletal function,Surveillance,,,Intv ID,,POC_PROB_ID,SS2705,Increased muscle tone,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,27.01,P,70733008,Limitation of joint movement (finding),,,PB0027,Neuro-musculo-skeletal function,Surveillance,,,Intv ID,,POC_PROB_ID,SS2701,Limited range of motion,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,27.15,P,85623003,Ineffective thermoregulation (finding),,,PB0027,Neuro-musculo-skeletal function,Surveillance,,,Intv ID,,POC_PROB_ID,SS2715,Difficulty with thermoregulation,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,27.11,P,91175000,Seizure (finding),,,PB0027,Neuro-musculo-skeletal function,Surveillance,,,Intv ID,,POC_PROB_ID,SS2711,Tremors/seizures,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,27,P,102957003,Neurological finding (finding),,,PB0027,Neuro-musculo-skeletal function,Surveillance,,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,27,P,106028002,Musculoskeletal finding (finding),,,PB0027,Neuro-musculo-skeletal function,Surveillance,,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,27.14,P,125605004,Fracture of bone (disorder),,,PB0027,Neuro-musculo-skeletal function,Surveillance,,,Intv ID,,POC_PROB_ID,SS2714,Fractures/Broken bones,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,27.09,P,228158008,Walking disability (finding),,,PB0027,Neuro-musculo-skeletal function,Surveillance,,,Intv ID,,POC_PROB_ID,SS2709,Gait/ambulation disturbance,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,27.08,P,282302006,Difficulty balancing (finding),,,PB0027,Neuro-musculo-skeletal function,Surveillance,,,Intv ID,,POC_PROB_ID,SS2708,Decreased balance,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,27.13,P,302267001,Difficulty transferring (finding),,,PB0027,Neuro-musculo-skeletal function,Surveillance,,,Intv ID,,POC_PROB_ID,SS2713,Difficulty transferring,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,27.06,P,397974008,Hypesthesia (finding),,,PB0027,Neuro-musculo-skeletal function,Surveillance,,,Intv ID,,POC_PROB_ID,SS2706,Decreased sensation,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,27.04,P,398151007,Decreased muscle tone (finding),,,PB0027,Neuro-musculo-skeletal function,Surveillance,,,Intv ID,,POC_PROB_ID,SS2704,Decreased muscle tone,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,27.03,P,422576004,Decreased coordination (finding),,,PB0027,Neuro-musculo-skeletal function,Surveillance,,,Intv ID,,POC_PROB_ID,SS2703,Decreased Coordination/Clumsy,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,35.13,P,6497000,Decreased body mass index (finding),,,PB0035,Nutrition,Surveillance,,,Intv ID,,POC_PROB_ID,SS3513,Underweight: adult BMI 18.5 or less; child BMI 5th percentile or less,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,35.04,P,45346005,Alteration in nutrition: more than body requirements (finding),,,PB0035,Nutrition,Surveillance,,,Intv ID,,POC_PROB_ID,SS3504,Exceeds established standards for daily caloric/fluid intake,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,35.12,P,48499001,Increased body mass index (finding),,,PB0035,Nutrition,Surveillance,,,Intv ID,,POC_PROB_ID,SS3512,Overweight: adult BMI 25.0 or more; child BMI 95th percentile or more,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,35.10,P,80394007,Hyperglycemia (disorder),,,PB0035,Nutrition,Surveillance,,,Intv ID,,POC_PROB_ID,SS3510,Hyperglycemia,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,35.03,P,88202002,Alteration in nutrition: less than body requirements (finding),,,PB0035,Nutrition,Surveillance,,,Intv ID,,POC_PROB_ID,SS3503,Lacks established standards for daily caloric/fluid intake,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,35,P,106088004,Nutritional system finding (finding),,,PB0035,Nutrition,Surveillance,,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,35.07,P,129832003,Noncompliance with dietary regimen (finding),,,PB0035,Nutrition,Surveillance,,,Intv ID,,POC_PROB_ID,SS3507,Does not follow recommended nutrition plan,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,35.08,P,161832001,Weight decreasing (finding),,,PB0035,Nutrition,Surveillance,,,Intv ID,,POC_PROB_ID,SS3508,Unexplained/progressive weight loss,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,35.03,P,249481003,Finding of insufficient fluid intake (finding),,,PB0035,Nutrition,Surveillance,,,Intv ID,,POC_PROB_ID,SS3503,Lacks established standards for daily caloric/fluid intake,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,35.04,P,267026004,Finding of excessive fluid intake (finding),,,PB0035,Nutrition,Surveillance,,,Intv ID,,POC_PROB_ID,SS3504,Exceeds established standards for daily caloric/fluid intake,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,35.14,P,286442003,Unable to obtain food (finding),,,PB0035,Nutrition,Surveillance,,,Intv ID,,POC_PROB_ID,SS3514,Unable to obtain/prepare food,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,35.14,P,286454003,Unable to prepare food for eating (finding),,,PB0035,Nutrition,Surveillance,,,Intv ID,,POC_PROB_ID,SS3514,Unable to obtain/prepare food,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,35.09,P,302866003,Hypoglycemia (disorder),,,PB0035,Nutrition,Surveillance,,,Intv ID,,POC_PROB_ID,SS3509,Hypoglycemia,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,35.08,P,422868009,Unexplained weight loss (finding),,,PB0035,Nutrition,Surveillance,,,Intv ID,,POC_PROB_ID,SS3508,Unexplained/progressive weight loss,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,35.06,P,424704004,Improper feeding schedule for age (finding),,,PB0035,Nutrition,Surveillance,,,Intv ID,,POC_PROB_ID,SS3506,Improper feeding schedule for age,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,35.05,P,424890008,Unbalanced diet (finding),,,PB0035,Nutrition,Surveillance,,,Intv ID,,POC_PROB_ID,SS3505,Unbalanced diet,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,45.04,P,11114002,Sore gums (finding),,,PB0045,Oral health,Surveillance,,,Intv ID,,POC_PROB_ID,SS4504,Sore/swollen/bleeding gums,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,45.03,P,17552000,Dental calculus (disorder),,,PB0045,Oral health,Surveillance,,,Intv ID,,POC_PROB_ID,SS4503,Excess tartar,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,45.01,P,36202009,Fracture of tooth (disorder),,,PB0045,Oral health,Surveillance,,,Intv ID,,POC_PROB_ID,SS4501,Missing/broken/malformed teeth,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,45.05,P,47944004,Malocclusion of teeth (disorder),,,PB0045,Oral health,Surveillance,,,Intv ID,,POC_PROB_ID,SS4505,Malocclusion,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,45.02,P,80967001,Dental caries (disorder),,,PB0045,Oral health,Surveillance,,,Intv ID,,POC_PROB_ID,SS4502,Caries,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,45.04,P,86276007,Bleeding gums (finding),,,PB0045,Oral health,Surveillance,,,Intv ID,,POC_PROB_ID,SS4504,Sore/swollen/bleeding gums,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,45.07,P,109593008,Tooth sensitivity to heat (disorder),,,PB0045,Oral health,Surveillance,,,Intv ID,,POC_PROB_ID,SS4507,Sensitivity to hot or cold,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,45.07,P,109594002,Tooth sensitivity to cold (disorder),,,PB0045,Oral health,Surveillance,,,Intv ID,,POC_PROB_ID,SS4507,Sensitivity to hot or cold,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,45.02,P,116337000,Oral cavity finding (finding),,,PB0045,Oral health,Surveillance,,,Intv ID,,POC_PROB_ID,n/a,Caries,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,45.01,P,234948008,Tooth absent (finding),,,PB0045,Oral health,Surveillance,,,Intv ID,,POC_PROB_ID,SS4501,Missing/broken/malformed teeth,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,45.06,P,278619004,Denture lost (finding),,,PB0045,Oral health,Surveillance,,,Intv ID,,POC_PROB_ID,SS4506,Ill-Fitting/Missing Dentures,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,45.06,P,278630001,Denture unstable (finding),,,PB0045,Oral health,Surveillance,,,Intv ID,,POC_PROB_ID,SS4506,Ill-Fitting/Missing Dentures,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,45.04,P,309685001,Swollen gums (finding),,,PB0045,Oral health,Surveillance,,,Intv ID,,POC_PROB_ID,SS4504,Sore/swollen/bleeding gums,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,45.01,P,422775003,Tooth malformation (disorder),,,PB0045,Oral health,Surveillance,,,Intv ID,,POC_PROB_ID,SS4501,Missing/broken/malformed teeth,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,24,P,22253000,Pain (finding),,,PB0024,Pain,Surveillance,,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,24.02,P,24184005,Finding of increased blood pressure (finding),,,PB0024,Pain,Surveillance,,,Intv ID,,POC_PROB_ID,SS2402,Elevated Pulse/Respirations/Blood Pressure r/t pain response,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,24.05,P,37126005,Facial grimacing (finding),,,PB0024,Pain,Surveillance,,,Intv ID,,POC_PROB_ID,SS2406,Facial grimaces,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,24.02,P,86651002,Pulse fast (finding),,,PB0024,Pain,Surveillance,,,Intv ID,,POC_PROB_ID,SS2401,Elevated Pulse/Respirations/Blood Pressure r/t pain response,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,24.04,P,162221009,Restlessness (finding),,,PB0024,Pain,Surveillance,,,Intv ID,,POC_PROB_ID,SS2405,Restless behavior,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,24.01,P,247347003,Discomfort (finding),,,PB0024,Pain,Surveillance,,,Intv ID,,POC_PROB_ID,SS2401,Expresses discomfort/pain,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,24.03,P,250072004,Protective muscle spasm (finding),,,PB0024,Pain,Surveillance,,,Intv ID,,POC_PROB_ID,SS2404,Compensated movement/guarding,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,24.02,P,271823003,Tachypnea (finding),,,PB0024,Pain,Surveillance,,,Intv ID,,POC_PROB_ID,SS2402,Elevated Pulse/Respirations/Blood Pressure r/t pain response,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,24.06,P,398979000,Pale complexion (finding),,,PB0024,Pain,Surveillance,,,Intv ID,,POC_PROB_ID,SS2407,Pallor/perspiration,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,24.06,P,415690000,Sweating (finding),,,PB0024,Pain,Surveillance,,,Intv ID,,POC_PROB_ID,SS2407,Pallor/perspiration,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,24.03,P,422965008,Compensated movement at site of pain (finding),,,PB0024,Pain,Surveillance,,,Intv ID,,POC_PROB_ID,SS2404,Compensated movement/guarding,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,38.03,P,63225009,Offensive body odor (finding),,,PB0038,Personal care,Surveillance,,,Intv ID,,POC_PROB_ID,SS3803,Foul body odor,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,38,P,129817005,Personal hygiene finding (finding),,,PB0038,Personal care,Surveillance,,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,38.10,P,284775008,Unable to perform personal care activity (finding),,,PB0038,Personal care,Surveillance,,,Intv ID,,POC_PROB_ID,SS3810,Unwilling/unable/forgets to complete personal care activities,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,38.02,P,284802004,Difficulty performing bathing activity (finding),,,PB0038,Personal care,Surveillance,,,Intv ID,,POC_PROB_ID,SS3802,Difficulty with bathing,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,38.07,P,284905001,Difficulty performing toileting activities (finding),,,PB0038,Personal care,Surveillance,,,Intv ID,,POC_PROB_ID,SS3807,Difficulty with toileting activities,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,38.05,P,289128002,Difficulty performing mouthcare activities (finding),,,PB0038,Personal care,Surveillance,,,Intv ID,,POC_PROB_ID,SS3805,Difficulty brushing/flossing/mouth care,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,38.04,P,289135005,Difficulty performing hair care activities (finding),,,PB0038,Personal care,Surveillance,,,Intv ID,,POC_PROB_ID,SS3804,Difficulty Shampooing/Combing Hair,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,38.10,P,423864004,Forgets to complete personal care (finding),,,PB0038,Personal care,Surveillance,,,Intv ID,,POC_PROB_ID,SS3810,Unwilling/unable/forgets to complete personal care activities,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,38.09,P,424445006,Difficulty with dressing upper body (finding),,,PB0038,Personal care,Surveillance,,,Intv ID,,POC_PROB_ID,SS3809,Difficulty dressing upper body,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,38.01,P,424533000,Difficulty performing laundry activities (finding),,,PB0038,Personal care,Surveillance,,,Intv ID,,POC_PROB_ID,SS3801,Difficulty laundering clothing,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,38.10,P,424980001,Unwilling to complete personal care (finding),,,PB0038,Personal care,Surveillance,,,Intv ID,,POC_PROB_ID,SS3810,Unwilling/unable/forgets to complete personal care activities,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,38.08,P,425353005,Difficulty with dressing lower body (finding),,,PB0038,Personal care,Surveillance,,,Intv ID,,POC_PROB_ID,SS3808,Difficulty dressing lower body,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,37,P,129861002,Physical activity finding (finding),,,PB0037,Physical activity,Surveillance,,,Intv ID,,POC_PROB_ID,n/a,,#REF!,,#REF!,#REF!,,#REF!,#REF!,
OMAHA,37.02,P,228446001,Gets little exercise (finding),,,PB0037,Physical activity,Surveillance,,,Intv ID,,POC_PROB_ID,SS3702,Inadequate/inconsistent exercise routine,#REF!,,#REF!,#REF!,,#REF!,#REF!,
